title,company,url,experience,salary,posted,location1,location2,_id
Business Operations Analyst,Varite India Private Limited,https://www.monsterindia.com/job/business-operations-analyst-varite-india-private-limited-bengaluru-bangalore-5146743,3-6 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56c82405c35964b39691
Senior Lead Developer - Sr. .NET,Varite India Private Limited,https://www.monsterindia.com/job/senior-lead-developer-sr-net-varite-india-private-limited-bengaluru-bangalore-5146234,8-11 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56c82405c35964b39692
"Senior Principal Engineer, Service Delivery - India",Varite India Private Limited,https://www.monsterindia.com/job/senior-principal-engineer-service-delivery-india-varite-india-private-limited-bengaluru-bangalore-5145790,3-6 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56c82405c35964b39693
HW Validation,Varite India Private Limited,https://www.monsterindia.com/job/hw-validation-varite-india-private-limited-bengaluru-bangalore-5146409,4-7 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56c82405c35964b39694
Advanced IT Architect I,Varite India Private Limited,https://www.monsterindia.com/job/advanced-it-architect-i-varite-india-private-limited-bengaluru-bangalore-5144925,10-13 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56c82405c35964b39695
Automation Test Engineer,Varite India Private Limited,https://www.monsterindia.com/job/automation-test-engineer-varite-india-private-limited-bengaluru-bangalore-5145671,6-9 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56c82405c35964b39696
"Specialist, IT Data Center Operations - India",Varite India Private Limited,https://www.monsterindia.com/job/specialist-it-data-center-operations-india-varite-india-private-limited-bengaluru-bangalore-5144932,Not Specified,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56c82405c35964b39697
React Developer,Varite India Private Limited,https://www.monsterindia.com/job/react-developer-varite-india-private-limited-bengaluru-bangalore-5145087,6-9 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56c82405c35964b39698
Staffing Specialist,Varite India Private Limited,https://www.monsterindia.com/job/staffing-specialist-varite-india-private-limited-bengaluru-bangalore-5146480,2-5 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56c82405c35964b39699
SCCM-Qualys Gaurd -Systems Administration,Varite India Private Limited,https://www.monsterindia.com/job/sccm-qualys-gaurd-systems-administration-varite-india-private-limited-bengaluru-bangalore-5146546,6-9 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56c82405c35964b3969a
Scrum Master,Varite India Private Limited,https://www.monsterindia.com/job/scrum-master-varite-india-private-limited-bengaluru-bangalore-5146740,9-12 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56c92405c35964b3969b
"Advisor, IT Security - India",Varite India Private Limited,https://www.monsterindia.com/job/advisor-it-security-india-varite-india-private-limited-bengaluru-bangalore-5145785,5-8 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56c92405c35964b3969c
Senior ABAP Programmer - SCM,Varite India Private Limited,https://www.monsterindia.com/job/senior-abap-programmer-scm-varite-india-private-limited-bengaluru-bangalore-5146306,Not Specified,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56c92405c35964b3969d
MS Dynamics CRM 5+ years experienced,Varite India Private Limited,https://www.monsterindia.com/job/ms-dynamics-crm-5-years-experienced-varite-india-private-limited-bengaluru-bangalore-5146621,5-8 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56c92405c35964b3969e
Business Consultant,Varite India Private Limited,https://www.monsterindia.com/job/business-consultant-varite-india-private-limited-bengaluru-bangalore-5146731,8-11 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56c92405c35964b3969f
Systems Administration Senior Associate,Varite India Private Limited,https://www.monsterindia.com/job/systems-administration-senior-associate-varite-india-private-limited-bengaluru-bangalore-5145803,2-5 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56c92405c35964b396a0
Peoplesoft Finance Technical,Varite India Private Limited,https://www.monsterindia.com/job/peoplesoft-finance-technical-varite-india-private-limited-bengaluru-bangalore-5146350,5-8 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56c92405c35964b396a1
ASP.NET Consultant,Varite India Private Limited,https://www.monsterindia.com/job/asp-net-consultant-varite-india-private-limited-bengaluru-bangalore-5145164,8-11 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56c92405c35964b396a2
Liferay Developer,Varite India Private Limited,https://www.monsterindia.com/job/liferay-developer-varite-india-private-limited-bengaluru-bangalore-5146685,5-8 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56c92405c35964b396a3
Senior Principal Software Engineer - IT - India,Varite India Private Limited,https://www.monsterindia.com/job/senior-principal-software-engineer-it-india-varite-india-private-limited-bengaluru-bangalore-5146108,15-18 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56c92405c35964b396a4
Azure engineer,Varite India Private Limited,https://www.monsterindia.com/job/azure-engineer-varite-india-private-limited-bengaluru-bangalore-5146578,Not Specified,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56c92405c35964b396a5
Cloud Engineer,Varite India Private Limited,https://www.monsterindia.com/job/cloud-engineer-varite-india-private-limited-bengaluru-bangalore-5145575,2-5 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,Chennai,635f56c92405c35964b396a6
Application Developer zOS,Varite India Private Limited,https://www.monsterindia.com/job/application-developer-zos-varite-india-private-limited-bengaluru-bangalore-5145563,2-5 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56c92405c35964b396a7
Content Writer - 1 - IND (PRO),Varite India Private Limited,https://www.monsterindia.com/job/content-writer-1-ind-pro-varite-india-private-limited-bengaluru-bangalore-5145299,3-6 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56c92405c35964b396a8
ODI Consultant,Varite India Private Limited,https://www.monsterindia.com/job/odi-consultant-varite-india-private-limited-bengaluru-bangalore-5146541,Not Specified,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56c92405c35964b396a9
OpenText Exstream Developer,Varite India Private Limited,https://www.monsterindia.com/job/opentext-exstream-developer-varite-india-private-limited-bengaluru-bangalore-5146456,6-9 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56c92405c35964b396aa
VLSI India Services,Varite India Private Limited,https://www.monsterindia.com/job/vlsi-india-services-varite-india-private-limited-bengaluru-bangalore-5145956,4-7 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56c92405c35964b396ab
Product Manager (SDP) - 5 - IND (PRO),Varite India Private Limited,https://www.monsterindia.com/job/product-manager-sdp-5-ind-pro-varite-india-private-limited-bengaluru-bangalore-5145293,8-11 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56c92405c35964b396ac
Sr Java Developer - J2EE,Varite India Private Limited,https://www.monsterindia.com/job/sr-java-developer-j2ee-varite-india-private-limited-bengaluru-bangalore-5145294,6-9 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56c92405c35964b396ad
Software Senior Engineer - India,Varite India Private Limited,https://www.monsterindia.com/job/software-senior-engineer-india-varite-india-private-limited-bengaluru-bangalore-5146679,7-10 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56c92405c35964b396ae
GCP DevOps Engineer,Varite India Private Limited,https://www.monsterindia.com/job/gcp-devops-engineer-varite-india-private-limited-bengaluru-bangalore-5145687,5-8 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56c92405c35964b396af
"Senior Principal Engineer, Service Delivery - India",Varite India Private Limited,https://www.monsterindia.com/job/senior-principal-engineer-service-delivery-india-varite-india-private-limited-bengaluru-bangalore-5146416,6-9 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56ca2405c35964b396b0
Test Specialist-Digital,Varite India Private Limited,https://www.monsterindia.com/job/test-specialist-digital-varite-india-private-limited-bengaluru-bangalore-5145317,3-6 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56ca2405c35964b396b1
Enterprise Support Specialist,Varite India Private Limited,https://www.monsterindia.com/job/enterprise-support-specialist-varite-india-private-limited-bengaluru-bangalore-5145414,Not Specified,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56ca2405c35964b396b2
DevOps Engineer,Varite India Private Limited,https://www.monsterindia.com/job/devops-engineer-varite-india-private-limited-bengaluru-bangalore-5146710,5-8 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56ca2405c35964b396b3
"Analyst - Sales Operations, Opportunity Management - 2 - IND (PRO)",Varite India Private Limited,https://www.monsterindia.com/job/analyst-sales-operations-opportunity-management-2-ind-pro-varite-india-private-limited-bengaluru-bangalore-5145415,4-7 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56ca2405c35964b396b4
Datawarehouse & Reporting Lead (Data Lake & PowerBI),Varite India Private Limited,https://www.monsterindia.com/job/datawarehouse-reporting-lead-data-lake-powerbi-varite-india-private-limited-bengaluru-bangalore-5145918,10-13 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56ca2405c35964b396b5
"Senior Analyst, HR Shared Services - India",Varite India Private Limited,https://www.monsterindia.com/job/senior-analyst-hr-shared-services-india-varite-india-private-limited-bengaluru-bangalore-5146441,Not Specified,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56ca2405c35964b396b6
Oracle Cloud HCM Reports Developer,Varite India Private Limited,https://www.monsterindia.com/job/oracle-cloud-hcm-reports-developer-varite-india-private-limited-bengaluru-bangalore-5146562,2-5 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56ca2405c35964b396b7
Business Analyst - 3 - IND (PRO),Varite India Private Limited,https://www.monsterindia.com/job/business-analyst-3-ind-pro-varite-india-private-limited-bengaluru-bangalore-5145037,3-6 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56ca2405c35964b396b8
Senior Principal Software Engineer - IT - India,Varite India Private Limited,https://www.monsterindia.com/job/senior-principal-software-engineer-it-india-varite-india-private-limited-bengaluru-bangalore-5145908,12-15 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56ca2405c35964b396b9
IT Business Analyst - 3 - IND (PRO),Varite India Private Limited,https://www.monsterindia.com/job/it-business-analyst-3-ind-pro-varite-india-private-limited-bengaluru-bangalore-5145435,10-13 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56ca2405c35964b396ba
Sr. SFDC Developer,Varite India Private Limited,https://www.monsterindia.com/job/sr-sfdc-developer-varite-india-private-limited-bengaluru-bangalore-5146548,8-11 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56ca2405c35964b396bb
Sys Admin-VMWare,Varite India Private Limited,https://www.monsterindia.com/job/sys-admin-vmware-varite-india-private-limited-bengaluru-bangalore-5145316,10-13 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56ca2405c35964b396bc
In-Factory Programming - .NET C# with MES,Varite India Private Limited,https://www.monsterindia.com/job/in-factory-programming-net-c-with-mes-varite-india-private-limited-bengaluru-bangalore-5145425,Not Specified,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56ca2405c35964b396bd
Systems Administrator UNIX Operating Systems Solaris,Varite India Private Limited,https://www.monsterindia.com/job/systems-administrator-unix-operating-systems-solaris-varite-india-private-limited-bengaluru-bangalore-5144955,Not Specified,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56ca2405c35964b396be
Advance Operations Analyst - Citrix,Varite India Private Limited,https://www.monsterindia.com/job/advance-operations-analyst-citrix-varite-india-private-limited-bengaluru-bangalore-5145202,10-13 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56ca2405c35964b396bf
"Senior Representative, Business Operations - India",Varite India Private Limited,https://www.monsterindia.com/job/senior-representative-business-operations-india-varite-india-private-limited-bengaluru-bangalore-5145690,2-5 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56ca2405c35964b396c0
Trust & Safety,Varite India Private Limited,https://www.monsterindia.com/job/trust-safety-varite-india-private-limited-bengaluru-bangalore-5146444,1-4 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56ca2405c35964b396c1
Application Developer Oracle Middleware,Varite India Private Limited,https://www.monsterindia.com/job/application-developer-oracle-middleware-varite-india-private-limited-bengaluru-bangalore-5146581,4-7 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56ca2405c35964b396c2
Manager Software Engineer,Varite India Private Limited,https://www.monsterindia.com/job/manager-software-engineer-varite-india-private-limited-bengaluru-bangalore-5146092,14-17 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cb2405c35964b396c3
System Administrator - Hyperion Essbase,Varite India Private Limited,https://www.monsterindia.com/job/system-administrator-hyperion-essbase-varite-india-private-limited-bengaluru-bangalore-5145343,7-10 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cb2405c35964b396c4
Statistician Associate/ Sr. Associate,Varite India Private Limited,https://www.monsterindia.com/job/statistician-associate-sr-associate-varite-india-private-limited-bengaluru-bangalore-5146093,2-5 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cb2405c35964b396c5
Sales Operations Analyst,Varite India Private Limited,https://www.monsterindia.com/job/sales-operations-analyst-varite-india-private-limited-bengaluru-bangalore-5145320,2-5 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cb2405c35964b396c6
MIM & Problem manager,Varite India Private Limited,https://www.monsterindia.com/job/mim-problem-manager-varite-india-private-limited-bengaluru-bangalore-5146607,10-13 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cb2405c35964b396c7
"Partner Operations Specialist, PPO - 3 - IND (PRO)",Varite India Private Limited,https://www.monsterindia.com/job/partner-operations-specialist-ppo-3-ind-pro-varite-india-private-limited-bengaluru-bangalore-5145438,3-6 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cb2405c35964b396c8
Accounts Assistant - 2 - IND (PRO),Varite India Private Limited,https://www.monsterindia.com/job/accounts-assistant-2-ind-pro-varite-india-private-limited-bengaluru-bangalore-5145358,4-7 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cb2405c35964b396c9
"Senior Analyst, IT Service Operations - India",Varite India Private Limited,https://www.monsterindia.com/job/senior-analyst-it-service-operations-india-varite-india-private-limited-bengaluru-bangalore-5146071,5-8 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cb2405c35964b396ca
Application Developer zOS,Varite India Private Limited,https://www.monsterindia.com/job/application-developer-zos-varite-india-private-limited-bengaluru-bangalore-5145564,Not Specified,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cb2405c35964b396cb
Software Development Advisor- Dotnet with Cloud,Varite India Private Limited,https://www.monsterindia.com/job/software-development-advisor-dotnet-with-cloud-varite-india-private-limited-bengaluru-bangalore-5146079,Not Specified,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cb2405c35964b396cc
InTune / SCCM,Varite India Private Limited,https://www.monsterindia.com/job/intune-sccm-varite-india-private-limited-bengaluru-bangalore-5145693,10-13 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cb2405c35964b396cd
Project Manager (Non-IT) - 3 - IND (PRO),Varite India Private Limited,https://www.monsterindia.com/job/project-manager-non-it-3-ind-pro-varite-india-private-limited-bengaluru-bangalore-5145330,5-8 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cb2405c35964b396ce
Software Senior Engineer - India,Varite India Private Limited,https://www.monsterindia.com/job/software-senior-engineer-india-varite-india-private-limited-bengaluru-bangalore-5146439,5-8 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cb2405c35964b396cf
Systems Administration Analyst,Varite India Private Limited,https://www.monsterindia.com/job/systems-administration-analyst-varite-india-private-limited-bengaluru-bangalore-5145816,2-5 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cb2405c35964b396d0
Advance Business Analyst I - Salesforce Developer,Varite India Private Limited,https://www.monsterindia.com/job/advance-business-analyst-i-salesforce-developer-varite-india-private-limited-bengaluru-bangalore-5144934,6-9 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cb2405c35964b396d1
System Database Administrator DB2 LUW,Varite India Private Limited,https://www.monsterindia.com/job/system-database-administrator-db2-luw-varite-india-private-limited-bengaluru-bangalore-5144958,Not Specified,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cb2405c35964b396d2
Client Services Consultant - Payroll,Varite India Private Limited,https://www.monsterindia.com/job/client-services-consultant-payroll-varite-india-private-limited-bengaluru-bangalore-5146457,6-9 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cb2405c35964b396d3
Sr. Business Process Analyst,Varite India Private Limited,https://www.monsterindia.com/job/sr-business-process-analyst-varite-india-private-limited-bengaluru-bangalore-5146732,5-8 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cb2405c35964b396d4
Functional Tester,Varite India Private Limited,https://www.monsterindia.com/job/functional-tester-varite-india-private-limited-bengaluru-bangalore-5146687,5-8 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cb2405c35964b396d5
PL SQL Developer,Varite India Private Limited,https://www.monsterindia.com/job/pl-sql-developer-varite-india-private-limited-bengaluru-bangalore-5146485,5-8 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cb2405c35964b396d6
Senior Manager – Application Developer,Varite India Private Limited,https://www.monsterindia.com/job/senior-manager-application-developer-varite-india-private-limited-bengaluru-bangalore-5146086,15-18 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cc2405c35964b396d7
Business Analyst II - OCE digital & SFMC,Varite India Private Limited,https://www.monsterindia.com/job/business-analyst-ii-oce-digital-sfmc-varite-india-private-limited-bengaluru-bangalore-5145070,8-11 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cc2405c35964b396d8
Test Specialist(Custom Applications),Varite India Private Limited,https://www.monsterindia.com/job/test-specialist-custom-applications-varite-india-private-limited-bengaluru-bangalore-5145711,Not Specified,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cc2405c35964b396d9
Java developer,Varite India Private Limited,https://www.monsterindia.com/job/java-developer-varite-india-private-limited-bengaluru-bangalore-5146455,2-5 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cc2405c35964b396da
SAP SD Consultant,Varite India Private Limited,https://www.monsterindia.com/job/sap-sd-consultant-varite-india-private-limited-bengaluru-bangalore-5146540,10-13 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cc2405c35964b396db
Principal Software Engineer - IT - India,Varite India Private Limited,https://www.monsterindia.com/job/principal-software-engineer-it-india-varite-india-private-limited-bengaluru-bangalore-5146310,8-11 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cc2405c35964b396dc
"Senior Advisor, IT Business Consulting - India",Varite India Private Limited,https://www.monsterindia.com/job/senior-advisor-it-business-consulting-india-varite-india-private-limited-bengaluru-bangalore-5146674,10-13 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cc2405c35964b396dd
Development-Software Eng,Varite India Private Limited,https://www.monsterindia.com/job/development-software-eng-varite-india-private-limited-bengaluru-bangalore-5146577,2-5 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cc2405c35964b396de
Python,Varite India Private Limited,https://www.monsterindia.com/job/python-varite-india-private-limited-bengaluru-bangalore-5146420,4-7 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cc2405c35964b396df
ETL data stage support and development resource,Varite India Private Limited,https://www.monsterindia.com/job/etl-data-stage-support-and-development-resource-varite-india-private-limited-bengaluru-bangalore-5146662,5-8 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cc2405c35964b396e0
Process Associate - 1 - IND (PRO),Varite India Private Limited,https://www.monsterindia.com/job/process-associate-1-ind-pro-varite-india-private-limited-bengaluru-bangalore-5145331,1-4 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cc2405c35964b396e1
Tech Lead C#\/.Net,Varite India Private Limited,https://www.monsterindia.com/job/tech-lead-c-net-varite-india-private-limited-bengaluru-bangalore-5146566,10-13 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cc2405c35964b396e2
Systems Administrator III,Varite India Private Limited,https://www.monsterindia.com/job/systems-administrator-iii-varite-india-private-limited-bengaluru-bangalore-5145333,8-11 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cc2405c35964b396e3
IT Business Analyst - 2 - IND (PRO),Varite India Private Limited,https://www.monsterindia.com/job/it-business-analyst-2-ind-pro-varite-india-private-limited-bengaluru-bangalore-5145165,Not Specified,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cc2405c35964b396e4
Oracle OBIEE Developer,Varite India Private Limited,https://www.monsterindia.com/job/oracle-obiee-developer-varite-india-private-limited-bengaluru-bangalore-5146354,5-8 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cc2405c35964b396e5
Advance Operation Analyst Firewall,Varite India Private Limited,https://www.monsterindia.com/job/advance-operation-analyst-firewall-varite-india-private-limited-bengaluru-bangalore-5145033,8-11 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cc2405c35964b396e6
Windows Platform Engineering (L3),Varite India Private Limited,https://www.monsterindia.com/job/windows-platform-engineering-l3-varite-india-private-limited-bengaluru-bangalore-5146352,12-15 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cc2405c35964b396e7
Sr Safety Operations Support Specialist,Varite India Private Limited,https://www.monsterindia.com/job/sr-safety-operations-support-specialist-varite-india-private-limited-bengaluru-bangalore-5145240,4-7 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cc2405c35964b396e8
Network Data L3,Varite India Private Limited,https://www.monsterindia.com/job/network-data-l3-varite-india-private-limited-bengaluru-bangalore-5146299,Not Specified,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cc2405c35964b396e9
PCB Designer,Varite India Private Limited,https://www.monsterindia.com/job/pcb-designer-varite-india-private-limited-bengaluru-bangalore-5145802,8-11 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cc2405c35964b396ea
Windows Validation,Varite India Private Limited,https://www.monsterindia.com/job/windows-validation-varite-india-private-limited-bengaluru-bangalore-5146493,4-7 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cc2405c35964b396eb
Development-Software Eng I,Varite India Private Limited,https://www.monsterindia.com/job/development-software-eng-i-varite-india-private-limited-bengaluru-bangalore-5145837,4-7 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cc2405c35964b396ec
LMS Administrator,Varite India Private Limited,https://www.monsterindia.com/job/lms-administrator-varite-india-private-limited-bengaluru-bangalore-5146481,3-6 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cc2405c35964b396ed
"Senior Principal Engineer, Service Delivery - India",Varite India Private Limited,https://www.monsterindia.com/job/senior-principal-engineer-service-delivery-india-varite-india-private-limited-bengaluru-bangalore-5145784,5-8 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cc2405c35964b396ee
Software Development Specialist- Flutter,Varite India Private Limited,https://www.monsterindia.com/job/software-development-specialist-flutter-varite-india-private-limited-bengaluru-bangalore-5146426,4-7 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cc2405c35964b396ef
SAP BASIS Consultant,Varite India Private Limited,https://www.monsterindia.com/job/sap-basis-consultant-varite-india-private-limited-bengaluru-bangalore-5145798,6-9 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cd2405c35964b396f0
WMA-DevOps,Varite India Private Limited,https://www.monsterindia.com/job/wma-devops-varite-india-private-limited-bengaluru-bangalore-5145302,6-9 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cd2405c35964b396f1
Linux / Windows Admin,Varite India Private Limited,https://www.monsterindia.com/job/linux-windows-admin-varite-india-private-limited-bengaluru-bangalore-5145109,10-13 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cd2405c35964b396f2
Lead L1,Varite India Private Limited,https://www.monsterindia.com/job/lead-l1-varite-india-private-limited-bengaluru-bangalore-5145799,Not Specified,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cd2405c35964b396f3
Ops Program Manager 3|INR,Varite India Private Limited,https://www.monsterindia.com/job/ops-program-manager-3-inr-varite-india-private-limited-bengaluru-bangalore-5145547,7-10 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cd2405c35964b396f4
Data Engineer - Data Integration (Informatica developer),Varite India Private Limited,https://www.monsterindia.com/job/data-engineer-data-integration-informatica-developer-varite-india-private-limited-bengaluru-bangalore-5146723,Not Specified,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cd2405c35964b396f5
Accounts Assistant - 1 - IND (PRO),Varite India Private Limited,https://www.monsterindia.com/job/accounts-assistant-1-ind-pro-varite-india-private-limited-bengaluru-bangalore-5145049,Not Specified,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cd2405c35964b396f6
Validation Associate/Sr. Associate,Varite India Private Limited,https://www.monsterindia.com/job/validation-associate-sr-associate-varite-india-private-limited-bengaluru-bangalore-5146115,2-5 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cd2405c35964b396f7
Scrum Master,Varite India Private Limited,https://www.monsterindia.com/job/scrum-master-varite-india-private-limited-bengaluru-bangalore-5146212,Not Specified,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cd2405c35964b396f8
"Senior Consultant, Data Engineering - India",Varite India Private Limited,https://www.monsterindia.com/job/senior-consultant-data-engineering-india-varite-india-private-limited-bengaluru-bangalore-5145791,Not Specified,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cd2405c35964b396f9
UI developer,Varite India Private Limited,https://www.monsterindia.com/job/ui-developer-varite-india-private-limited-bengaluru-bangalore-5146226,Not Specified,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cd2405c35964b396fa
Oracle OATS Developer,Varite India Private Limited,https://www.monsterindia.com/job/oracle-oats-developer-varite-india-private-limited-bengaluru-bangalore-5145599,9-12 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cd2405c35964b396fb
Package Specialist SAP HR,Varite India Private Limited,https://www.monsterindia.com/job/package-specialist-sap-hr-varite-india-private-limited-bengaluru-bangalore-5146349,3-6 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cd2405c35964b396fc
Messaging and Wintel administrator_Critical,Varite India Private Limited,https://www.monsterindia.com/job/messaging-and-wintel-administrator-critical-varite-india-private-limited-bengaluru-bangalore-5145792,7-10 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cd2405c35964b396fd
Firewell,Varite India Private Limited,https://www.monsterindia.com/job/firewell-varite-india-private-limited-bengaluru-bangalore-5145465,8-11 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cd2405c35964b396fe
OBIEE developer,Varite India Private Limited,https://www.monsterindia.com/job/obiee-developer-varite-india-private-limited-bengaluru-bangalore-5145586,5-8 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cd2405c35964b396ff
